no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
19,신방화역,199,46,2020-11-02 18,11
20,신천유수지주차장,164,79,2020-11-02 18,11
21,영등포구청역,137,38,2020-11-02 18,11
22,용산주차빌딩,561,94,2020-11-02 18,11
23,잠실역주차장,346,155,2020-11-02 18,11
24,적선노외,11,-19,2020-11-02 18,11
25,종묘,1317,347,2020-11-02 18,11
26,천왕역,328,19,2020-11-02 18,11
27,천호역,1432,179,2020-11-02 18,11
28,학여울역,180,70,2020-11-02 18,11
29,한강진역,176,72,2020-11-02 18,11
30,화랑대역주차장,319,36,2020-11-02 18,11
31,훈련원공원,873,312,2020-11-02 18,11
1,DDP동측(양쪽),20,20,2020-11-02 19,10
2,웃우물공영,79,17,2020-11-02 19,10
3,가양라이품,38,21,2020-11-02 19,10
4,개화산역주차장,322,114,2020-11-02 19,10
5,개화역,483,186,2020-11-02 19,10
6,구로디지털단지역,92,21,2020-11-02 19,10
7,구파발역,399,184,2020-11-02 19,10
8,장안2동,80,31,2020-11-02 19,10
9,동대문공영주차장,1092,941,2020-11-02 19,10
10,마포유수지주차장,505,194,2020-11-02 19,10
11,복정역공영주차장,363,112,2020-11-02 19,10
12,사당노외,184,38,2020-11-02 19,10
13,서린노외주차장,38,32,2020-11-02 19,10
14,세종로,1260,906,2020-11-02 19,10
15,수락산역,157,44,2020-11-02 19,10
16,수서역남,18,9,2020-11-02 19,10
17,수서역북주차장,553,362,2020-11-02 19,10
18,신대방역,60,11,2020-11-02 19,10
19,신방화역,199,64,2020-11-02 19,10
20,신천유수지주차장,164,132,2020-11-02 19,10
21,영등포구청역,137,48,2020-11-02 19,10
22,용산주차빌딩,561,206,2020-11-02 19,10
23,잠실역주차장,346,190,2020-11-02 19,10
24,적선노외,11,-19,2020-11-02 19,10
25,종묘,1317,569,2020-11-02 19,10
26,천왕역,328,96,2020-11-02 19,10
27,천호역,1432,365,2020-11-02 19,10
28,학여울역,180,92,2020-11-02 19,10
29,한강진역,176,72,2020-11-02 19,10
30,화랑대역주차장,319,115,2020-11-02 19,10
31,훈련원공원,873,442,2020-11-02 19,10
1,DDP동측(양쪽),20,20,2020-11-02 20,9
2,웃우물공영,79,17,2020-11-02 20,9
3,가양라이품,38,22,2020-11-02 20,9
4,개화산역주차장,322,139,2020-11-02 20,9
5,개화역,483,273,2020-11-02 20,9
6,구로디지털단지역,92,19,2020-11-02 20,9
7,구파발역,399,266,2020-11-02 20,9
8,장안2동,80,33,2020-11-02 20,9
9,동대문공영주차장,1092,652,2020-11-02 20,9
10,마포유수지주차장,505,195,2020-11-02 20,9
11,복정역공영주차장,363,178,2020-11-02 20,9
12,사당노외,184,27,2020-11-02 20,9
13,서린노외주차장,38,32,2020-11-02 20,9
14,세종로,1260,961,2020-11-02 20,9
15,수락산역,157,74,2020-11-02 20,9
16,수서역남,18,12,2020-11-02 20,9
17,수서역북주차장,553,408,2020-11-02 20,9
18,신대방역,60,6,2020-11-02 20,9
19,신방화역,199,74,2020-11-02 20,9
20,신천유수지주차장,164,152,2020-11-02 20,9
21,영등포구청역,137,62,2020-11-02 20,9
22,용산주차빌딩,561,299,2020-11-02 20,9
23,잠실역주차장,346,214,2020-11-02 20,9
24,적선노외,11,-19,2020-11-02 20,9
25,종묘,1317,709,2020-11-02 20,9
26,천왕역,328,174,2020-11-02 20,9
27,천호역,1432,402,2020-11-02 20,9
28,학여울역,180,106,2020-11-02 20,9
29,한강진역,176,90,2020-11-02 20,9
30,화랑대역주차장,319,203,2020-11-02 20,9
31,훈련원공원,873,524,2020-11-02 20,9
1,DDP동측(양쪽),20,20,2020-11-02 21,9
2,웃우물공영,79,15,2020-11-02 21,9
3,가양라이품,38,23,2020-11-02 21,9
4,개화산역주차장,322,148,2020-11-02 21,9
5,개화역,483,321,2020-11-02 21,9
6,구로디지털단지역,92,28,2020-11-02 21,9
7,구파발역,399,299,2020-11-02 21,9
8,장안2동,80,28,2020-11-02 21,9
9,동대문공영주차장,1092,344,2020-11-02 21,9
10,마포유수지주차장,505,214,2020-11-02 21,9
11,복정역공영주차장,363,210,2020-11-02 21,9
12,사당노외,184,32,2020-11-02 21,9
13,서린노외주차장,38,34,2020-11-02 21,9
14,세종로,1260,1023,2020-11-02 21,9
15,수락산역,157,92,2020-11-02 21,9
16,수서역남,18,13,2020-11-02 21,9
17,수서역북주차장,553,419,2020-11-02 21,9
18,신대방역,60,10,2020-11-02 21,9
19,신방화역,199,78,2020-11-02 21,9
20,신천유수지주차장,164,162,2020-11-02 21,9
21,영등포구청역,137,70,2020-11-02 21,9
22,용산주차빌딩,561,330,2020-11-02 21,9
23,잠실역주차장,346,260,2020-11-02 21,9
24,적선노외,11,-11,2020-11-02 21,9
25,종묘,1317,792,2020-11-02 21,9
26,천왕역,328,195,2020-11-02 21,9
27,천호역,1432,458,2020-11-02 21,9
28,학여울역,180,113,2020-11-02 21,9
29,한강진역,176,101,2020-11-02 21,9
30,화랑대역주차장,319,239,2020-11-02 21,9
31,훈련원공원,873,562,2020-11-02 21,9
1,DDP동측(양쪽),20,20,2020-11-02 22,9
2,웃우물공영,79,14,2020-11-02 22,9
3,가양라이품,38,26,2020-11-02 22,9
4,개화산역주차장,322,157,2020-11-02 22,9
5,개화역,483,341,2020-11-02 22,9
6,구로디지털단지역,92,41,2020-11-02 22,9
7,구파발역,399,315,2020-11-02 22,9
8,장안2동,80,29,2020-11-02 22,9
9,동대문공영주차장,1092,174,2020-11-02 22,9
10,마포유수지주차장,505,259,2020-11-02 22,9
11,복정역공영주차장,363,229,2020-11-02 22,9
12,사당노외,184,62,2020-11-02 22,9
13,서린노외주차장,38,34,2020-11-02 22,9
14,세종로,1260,1043,2020-11-02 22,9
15,수락산역,157,108,2020-11-02 22,9
16,수서역남,18,13,2020-11-02 22,9
17,수서역북주차장,553,423,2020-11-02 22,9
18,신대방역,60,12,2020-11-02 22,9
19,신방화역,199,74,2020-11-02 22,9
20,신천유수지주차장,164,173,2020-11-02 22,9
21,영등포구청역,137,79,2020-11-02 22,9
22,용산주차빌딩,561,357,2020-11-02 22,9
23,잠실역주차장,346,281,2020-11-02 22,9
24,적선노외,11,-9,2020-11-02 22,9
25,종묘,1317,829,2020-11-02 22,9
26,천왕역,328,222,2020-11-02 22,9
27,천호역,1432,539,2020-11-02 22,9
28,학여울역,180,118,2020-11-02 22,9
29,한강진역,176,107,2020-11-02 22,9
30,화랑대역주차장,319,257,2020-11-02 22,9
31,훈련원공원,873,580,2020-11-02 22,9
1,DDP동측(양쪽),20,20,2020-11-02 23,10
2,웃우물공영,79,14,2020-11-02 23,10
3,가양라이품,38,26,2020-11-02 23,10
4,개화산역주차장,322,168,2020-11-02 23,10
5,개화역,483,354,2020-11-02 23,10
6,구로디지털단지역,92,48,2020-11-02 23,10
7,구파발역,399,326,2020-11-02 23,10
8,장안2동,80,29,2020-11-02 23,10
9,동대문공영주차장,1092,96,2020-11-02 23,10
10,마포유수지주차장,505,286,2020-11-02 23,10
11,복정역공영주차장,363,248,2020-11-02 23,10
12,사당노외,184,78,2020-11-02 23,10
13,서린노외주차장,38,35,2020-11-02 23,10
14,세종로,1260,1056,2020-11-02 23,10
15,수락산역,157,112,2020-11-02 23,10
16,수서역남,18,15,2020-11-02 23,10
17,수서역북주차장,553,435,2020-11-02 23,10
18,신대방역,60,15,2020-11-02 23,10
19,신방화역,199,81,2020-11-02 23,10
20,신천유수지주차장,164,182,2020-11-02 23,10
21,영등포구청역,137,80,2020-11-02 23,10
22,용산주차빌딩,561,368,2020-11-02 23,10
23,잠실역주차장,346,295,2020-11-02 23,10
24,적선노외,11,-5,2020-11-02 23,10
25,종묘,1317,855,2020-11-02 23,10
26,천왕역,328,236,2020-11-02 23,10
27,천호역,1432,623,2020-11-02 23,10
28,학여울역,180,125,2020-11-02 23,10
29,한강진역,176,122,2020-11-02 23,10
30,화랑대역주차장,319,271,2020-11-02 23,10
31,훈련원공원,873,598,2020-11-02 23,10
1,DDP동측(양쪽),20,20,2020-11-03 00,9
2,웃우물공영,79,16,2020-11-03 00,9
3,가양라이품,38,26,2020-11-03 00,9
4,개화산역주차장,322,170,2020-11-03 00,9
5,개화역,483,375,2020-11-03 00,9
6,구로디지털단지역,92,54,2020-11-03 00,9
7,구파발역,399,338,2020-11-03 00,9
8,장안2동,80,29,2020-11-03 00,9
9,동대문공영주차장,1092,93,2020-11-03 00,9
10,마포유수지주차장,505,313,2020-11-03 00,9
11,복정역공영주차장,363,251,2020-11-03 00,9
12,사당노외,184,82,2020-11-03 00,9
13,서린노외주차장,38,35,2020-11-03 00,9
14,세종로,1260,1064,2020-11-03 00,9
15,수락산역,157,113,2020-11-03 00,9
16,수서역남,18,15,2020-11-03 00,9
17,수서역북주차장,553,431,2020-11-03 00,9
18,신대방역,60,16,2020-11-03 00,9
19,신방화역,199,82,2020-11-03 00,9
20,신천유수지주차장,164,185,2020-11-03 00,9
21,영등포구청역,137,83,2020-11-03 00,9
22,용산주차빌딩,561,374,2020-11-03 00,9
23,잠실역주차장,346,303,2020-11-03 00,9
24,적선노외,11,-11,2020-11-03 00,9
25,종묘,1317,868,2020-11-03 00,9
26,천왕역,328,243,2020-11-03 00,9
27,천호역,1432,641,2020-11-03 00,9
28,학여울역,180,127,2020-11-03 00,9
29,한강진역,176,125,2020-11-03 00,9
30,화랑대역주차장,319,279,2020-11-03 00,9
31,훈련원공원,873,611,2020-11-03 00,9
1,DDP동측(양쪽),20,20,2020-11-03 01,7
2,웃우물공영,79,17,2020-11-03 01,7
3,가양라이품,38,33,2020-11-03 01,7
4,개화산역주차장,322,171,2020-11-03 01,7
5,개화역,483,382,2020-11-03 01,7
6,구로디지털단지역,92,62,2020-11-03 01,7
7,구파발역,399,341,2020-11-03 01,7
8,장안2동,80,28,2020-11-03 01,7
9,동대문공영주차장,1092,158,2020-11-03 01,7
10,마포유수지주차장,505,328,2020-11-03 01,7
11,복정역공영주차장,363,253,2020-11-03 01,7
12,사당노외,184,86,2020-11-03 01,7
13,서린노외주차장,38,35,2020-11-03 01,7
14,세종로,1260,1073,2020-11-03 01,7
15,수락산역,157,116,2020-11-03 01,7
16,수서역남,18,15,2020-11-03 01,7
17,수서역북주차장,553,430,2020-11-03 01,7
18,신대방역,60,20,2020-11-03 01,7
19,신방화역,199,84,2020-11-03 01,7
20,신천유수지주차장,164,185,2020-11-03 01,7
21,영등포구청역,137,81,2020-11-03 01,7
22,용산주차빌딩,561,381,2020-11-03 01,7
23,잠실역주차장,346,307,2020-11-03 01,7
24,적선노외,11,-12,2020-11-03 01,7
25,종묘,1317,880,2020-11-03 01,7
26,천왕역,328,246,2020-11-03 01,7
27,천호역,1432,665,2020-11-03 01,7
28,학여울역,180,127,2020-11-03 01,7
29,한강진역,176,127,2020-11-03 01,7
30,화랑대역주차장,319,283,2020-11-03 01,7
31,훈련원공원,873,621,2020-11-03 01,7
1,DDP동측(양쪽),20,20,2020-11-03 02,6
2,웃우물공영,79,18,2020-11-03 02,6
3,가양라이품,38,33,2020-11-03 02,6
4,개화산역주차장,322,171,2020-11-03 02,6
5,개화역,483,382,2020-11-03 02,6
6,구로디지털단지역,92,72,2020-11-03 02,6
7,구파발역,399,343,2020-11-03 02,6
8,장안2동,80,28,2020-11-03 02,6
9,동대문공영주차장,1092,242,2020-11-03 02,6
10,마포유수지주차장,505,333,2020-11-03 02,6
11,복정역공영주차장,363,257,2020-11-03 02,6
12,사당노외,184,89,2020-11-03 02,6
13,서린노외주차장,38,35,2020-11-03 02,6
14,세종로,1260,1076,2020-11-03 02,6
15,수락산역,157,117,2020-11-03 02,6
16,수서역남,18,15,2020-11-03 02,6
17,수서역북주차장,553,430,2020-11-03 02,6
18,신대방역,60,23,2020-11-03 02,6
19,신방화역,199,84,2020-11-03 02,6
20,신천유수지주차장,164,185,2020-11-03 02,6
21,영등포구청역,137,81,2020-11-03 02,6
22,용산주차빌딩,561,384,2020-11-03 02,6
23,잠실역주차장,346,307,2020-11-03 02,6
24,적선노외,11,-13,2020-11-03 02,6
25,종묘,1317,882,2020-11-03 02,6
26,천왕역,328,247,2020-11-03 02,6
27,천호역,1432,686,2020-11-03 02,6
28,학여울역,180,127,2020-11-03 02,6
29,한강진역,176,128,2020-11-03 02,6
30,화랑대역주차장,319,283,2020-11-03 02,6
31,훈련원공원,873,627,2020-11-03 02,6
1,DDP동측(양쪽),20,20,2020-11-03 03,5
2,웃우물공영,79,18,2020-11-03 03,5
3,가양라이품,38,33,2020-11-03 03,5
4,개화산역주차장,322,171,2020-11-03 03,5
5,개화역,483,382,2020-11-03 03,5
6,구로디지털단지역,92,73,2020-11-03 03,5
7,구파발역,399,343,2020-11-03 03,5
8,장안2동,80,28,2020-11-03 03,5
9,동대문공영주차장,1092,370,2020-11-03 03,5
10,마포유수지주차장,505,333,2020-11-03 03,5
11,복정역공영주차장,363,256,2020-11-03 03,5
12,사당노외,184,91,2020-11-03 03,5
13,서린노외주차장,38,35,2020-11-03 03,5
14,세종로,1260,1078,2020-11-03 03,5
15,수락산역,157,117,2020-11-03 03,5
16,수서역남,18,15,2020-11-03 03,5
17,수서역북주차장,553,429,2020-11-03 03,5
18,신대방역,60,24,2020-11-03 03,5
19,신방화역,199,84,2020-11-03 03,5
20,신천유수지주차장,164,185,2020-11-03 03,5
21,영등포구청역,137,81,2020-11-03 03,5
22,용산주차빌딩,561,384,2020-11-03 03,5
23,잠실역주차장,346,307,2020-11-03 03,5
24,적선노외,11,-13,2020-11-03 03,5
25,종묘,1317,887,2020-11-03 03,5
26,천왕역,328,247,2020-11-03 03,5
27,천호역,1432,694,2020-11-03 03,5
28,학여울역,180,127,2020-11-03 03,5
29,한강진역,176,128,2020-11-03 03,5
30,화랑대역주차장,319,282,2020-11-03 03,5
31,훈련원공원,873,628,2020-11-03 03,5
1,DDP동측(양쪽),20,20,2020-11-03 04,4
2,웃우물공영,79,18,2020-11-03 04,4
3,가양라이품,38,33,2020-11-03 04,4
4,개화산역주차장,322,172,2020-11-03 04,4
5,개화역,483,382,2020-11-03 04,4
6,구로디지털단지역,92,76,2020-11-03 04,4
7,구파발역,399,346,2020-11-03 04,4
8,장안2동,80,28,2020-11-03 04,4
9,동대문공영주차장,1092,475,2020-11-03 04,4
10,마포유수지주차장,505,333,2020-11-03 04,4
11,복정역공영주차장,363,256,2020-11-03 04,4
12,사당노외,184,93,2020-11-03 04,4
13,서린노외주차장,38,35,2020-11-03 04,4
14,세종로,1260,1079,2020-11-03 04,4
15,수락산역,157,117,2020-11-03 04,4
16,수서역남,18,15,2020-11-03 04,4
17,수서역북주차장,553,427,2020-11-03 04,4
18,신대방역,60,23,2020-11-03 04,4
19,신방화역,199,84,2020-11-03 04,4
20,신천유수지주차장,164,185,2020-11-03 04,4
21,영등포구청역,137,81,2020-11-03 04,4
22,용산주차빌딩,561,383,2020-11-03 04,4
23,잠실역주차장,346,307,2020-11-03 04,4
24,적선노외,11,-11,2020-11-03 04,4
25,종묘,1317,886,2020-11-03 04,4
26,천왕역,328,245,2020-11-03 04,4
27,천호역,1432,699,2020-11-03 04,4
28,학여울역,180,127,2020-11-03 04,4
29,한강진역,176,131,2020-11-03 04,4
30,화랑대역주차장,319,282,2020-11-03 04,4
31,훈련원공원,873,634,2020-11-03 04,4
1,DDP동측(양쪽),20,20,2020-11-03 05,3
2,웃우물공영,79,18,2020-11-03 05,3
3,가양라이품,38,32,2020-11-03 05,3
4,개화산역주차장,322,170,2020-11-03 05,3
5,개화역,483,379,2020-11-03 05,3
6,구로디지털단지역,92,76,2020-11-03 05,3
7,구파발역,399,345,2020-11-03 05,3
8,장안2동,80,28,2020-11-03 05,3
9,동대문공영주차장,1092,701,2020-11-03 05,3
10,마포유수지주차장,505,334,2020-11-03 05,3
11,복정역공영주차장,363,255,2020-11-03 05,3
12,사당노외,184,100,2020-11-03 05,3
13,서린노외주차장,38,34,2020-11-03 05,3
14,세종로,1260,1079,2020-11-03 05,3
15,수락산역,157,117,2020-11-03 05,3
16,수서역남,18,15,2020-11-03 05,3
17,수서역북주차장,553,430,2020-11-03 05,3
18,신대방역,60,22,2020-11-03 05,3
19,신방화역,199,86,2020-11-03 05,3
20,신천유수지주차장,164,185,2020-11-03 05,3
21,영등포구청역,137,81,2020-11-03 05,3
22,용산주차빌딩,561,383,2020-11-03 05,3
23,잠실역주차장,346,306,2020-11-03 05,3
24,적선노외,11,-10,2020-11-03 05,3
25,종묘,1317,885,2020-11-03 05,3
26,천왕역,328,246,2020-11-03 05,3
27,천호역,1432,704,2020-11-03 05,3
28,학여울역,180,126,2020-11-03 05,3
29,한강진역,176,131,2020-11-03 05,3
30,화랑대역주차장,319,283,2020-11-03 05,3
31,훈련원공원,873,633,2020-11-03 05,3
1,DDP동측(양쪽),20,20,2020-11-03 06,2
2,웃우물공영,79,14,2020-11-03 06,2
3,가양라이품,38,30,2020-11-03 06,2
4,개화산역주차장,322,159,2020-11-03 06,2
5,개화역,483,360,2020-11-03 06,2
6,구로디지털단지역,92,78,2020-11-03 06,2
7,구파발역,399,339,2020-11-03 06,2
8,장안2동,80,28,2020-11-03 06,2
9,동대문공영주차장,1092,851,2020-11-03 06,2
10,마포유수지주차장,505,334,2020-11-03 06,2
11,복정역공영주차장,363,248,2020-11-03 06,2
12,사당노외,184,103,2020-11-03 06,2
13,서린노외주차장,38,35,2020-11-03 06,2
14,세종로,1260,1079,2020-11-03 06,2
15,수락산역,157,114,2020-11-03 06,2
16,수서역남,18,12,2020-11-03 06,2
17,수서역북주차장,553,422,2020-11-03 06,2
18,신대방역,60,25,2020-11-03 06,2
19,신방화역,199,82,2020-11-03 06,2
20,신천유수지주차장,164,179,2020-11-03 06,2
21,영등포구청역,137,79,2020-11-03 06,2
22,용산주차빌딩,561,380,2020-11-03 06,2
23,잠실역주차장,346,301,2020-11-03 06,2
24,적선노외,11,-5,2020-11-03 06,2
25,종묘,1317,876,2020-11-03 06,2
26,천왕역,328,239,2020-11-03 06,2
27,천호역,1432,704,2020-11-03 06,2
28,학여울역,180,123,2020-11-03 06,2
29,한강진역,176,130,2020-11-03 06,2
30,화랑대역주차장,319,273,2020-11-03 06,2
31,훈련원공원,873,618,2020-11-03 06,2
1,DDP동측(양쪽),20,20,2020-11-03 07,2
2,웃우물공영,79,15,2020-11-03 07,2
3,가양라이품,38,29,2020-11-03 07,2
4,개화산역주차장,322,139,2020-11-03 07,2
5,개화역,483,280,2020-11-03 07,2
6,구로디지털단지역,92,76,2020-11-03 07,2
7,구파발역,399,307,2020-11-03 07,2
8,장안2동,80,26,2020-11-03 07,2
9,동대문공영주차장,1092,896,2020-11-03 07,2
10,마포유수지주차장,505,313,2020-11-03 07,2
11,복정역공영주차장,363,228,2020-11-03 07,2
12,사당노외,184,92,2020-11-03 07,2
13,서린노외주차장,38,34,2020-11-03 07,2
14,세종로,1260,1053,2020-11-03 07,2
15,수락산역,157,100,2020-11-03 07,2
16,수서역남,18,5,2020-11-03 07,2
17,수서역북주차장,553,363,2020-11-03 07,2
18,신대방역,60,28,2020-11-03 07,2
19,신방화역,199,75,2020-11-03 07,2
20,신천유수지주차장,164,175,2020-11-03 07,2
21,영등포구청역,137,69,2020-11-03 07,2
22,용산주차빌딩,561,367,2020-11-03 07,2
23,잠실역주차장,346,288,2020-11-03 07,2
24,적선노외,11,-2,2020-11-03 07,2
25,종묘,1317,835,2020-11-03 07,2
26,천왕역,328,214,2020-11-03 07,2
27,천호역,1432,645,2020-11-03 07,2
28,학여울역,180,109,2020-11-03 07,2
29,한강진역,176,124,2020-11-03 07,2
30,화랑대역주차장,319,235,2020-11-03 07,2
31,훈련원공원,873,577,2020-11-03 07,2
1,DDP동측(양쪽),20,20,2020-11-03 08,2
2,웃우물공영,79,14,2020-11-03 08,2
3,가양라이품,38,29,2020-11-03 08,2
4,개화산역주차장,322,93,2020-11-03 08,2
5,개화역,483,146,2020-11-03 08,2
6,구로디지털단지역,92,68,2020-11-03 08,2
7,구파발역,399,215,2020-11-03 08,2
8,장안2동,80,29,2020-11-03 08,2
9,동대문공영주차장,1092,893,2020-11-03 08,2
10,마포유수지주차장,505,313,2020-11-03 08,2
11,복정역공영주차장,363,150,2020-11-03 08,2
12,사당노외,184,78,2020-11-03 08,2
13,서린노외주차장,38,28,2020-11-03 08,2
14,세종로,1260,997,2020-11-03 08,2
15,수락산역,157,67,2020-11-03 08,2
16,수서역남,18,0,2020-11-03 08,2
17,수서역북주차장,553,228,2020-11-03 08,2
18,신대방역,60,18,2020-11-03 08,2
19,신방화역,199,58,2020-11-03 08,2
20,신천유수지주차장,164,125,2020-11-03 08,2
21,영등포구청역,137,56,2020-11-03 08,2
22,용산주차빌딩,561,349,2020-11-03 08,2
23,잠실역주차장,346,247,2020-11-03 08,2
24,적선노외,11,-2,2020-11-03 08,2
25,종묘,1317,768,2020-11-03 08,2
26,천왕역,328,145,2020-11-03 08,2
27,천호역,1432,460,2020-11-03 08,2
28,학여울역,180,85,2020-11-03 08,2
29,한강진역,176,109,2020-11-03 08,2
30,화랑대역주차장,319,84,2020-11-03 08,2
31,훈련원공원,873,479,2020-11-03 08,2
1,DDP동측(양쪽),20,20,2020-11-03 09,3
2,웃우물공영,79,19,2020-11-03 09,3
3,가양라이품,38,15,2020-11-03 09,3
4,개화산역주차장,322,62,2020-11-03 09,3
5,개화역,483,99,2020-11-03 09,3
6,구로디지털단지역,92,64,2020-11-03 09,3
7,구파발역,399,142,2020-11-03 09,3
8,장안2동,80,32,2020-11-03 09,3
9,동대문공영주차장,1092,867,2020-11-03 09,3
10,마포유수지주차장,505,263,2020-11-03 09,3
11,복정역공영주차장,363,59,2020-11-03 09,3
12,사당노외,184,66,2020-11-03 09,3
13,서린노외주차장,38,21,2020-11-03 09,3
14,세종로,1260,854,2020-11-03 09,3
15,수락산역,157,29,2020-11-03 09,3
16,수서역남,18,0,2020-11-03 09,3
17,수서역북주차장,553,110,2020-11-03 09,3
18,신대방역,60,16,2020-11-03 09,3
19,신방화역,199,32,2020-11-03 09,3
20,신천유수지주차장,164,85,2020-11-03 09,3
21,영등포구청역,137,32,2020-11-03 09,3
22,용산주차빌딩,561,259,2020-11-03 09,3
23,잠실역주차장,346,171,2020-11-03 09,3
24,적선노외,11,0,2020-11-03 09,3
